,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
2335,10073672,K02764.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0.93,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.252976718,8.34E-06,-8.34E-06,132.23957,0.00322,-0.00322,2454965.24,0.00322,-0.00322,0,,,,,,0.157,0.303,-0.157,1.7131,0.0779,-0.0779,,,,468,24.9,-24.9,0.019552,0.000984,-0.000555,3.8844,0.68887,-1.57552,LS+MCMC,1.19,0.07,-0.06,0.0281,,,89.11,,,795,,,94.26,19.31,-16.63,10.14,1.8,-1.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2589,0.4639,q1_q17_dr25_koi,4.0609536,20.500761,21.7,1,502,1,q1_q17_dr25_tce,1.11E+28,0.9605,Mandel and Agol (2002 ApJ 580 171),,,010/010073/010073672/dv/kplr010073672-20160209194854_dvr.pdf,010/010073/010073672/dv/kplr010073672-001-20160209194854_dvs.pdf,4039,80,-80,4.708,0.023,-0.03,-0.16,0.15,-0.15,0.559,0.031,-0.031,0.583,0.029,-0.038,,,,q1_q17_dr25_stellar,291.23148,47.033932,15.794,17.134,15.788,15.22,14.868,13.666,12.997,12.87,0,19.4154974,9.30E-06,47.034263,7.80E-05,2.38,0.34,1.2,0.28,0.00017,0.00016,0.00047,0.00014,-3.72,0.59,-2.62,0.37,4.55,0.68,0.12,0.2,0.57,0.2,0.58,0.2
2340,10591855,K02845.01,Kepler-1367 b,CONFIRMED,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.574090323,5.52E-06,-5.52E-06,131.86116,0.00336,-0.00336,2454964.861,0.00336,-0.00336,0,,,,,,0.071,0.385,-0.071,1.5796,0.0962,-0.0962,,,,225,15.2,-15.2,0.013129,0.000967,-0.00042,3.50756,0.93067,-1.4128,LS+MCMC,0.93,0.06,-0.02,0.0236,,,89.48,,,998,,,234.92,49.9,-25.64,7.72,2,-2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0338,0.7306,q1_q17_dr25_koi,3.8345857,14.877646,17.7,1,859,1,q1_q17_dr25_tce,1.11E+31,0.6726,Mandel and Agol (2002 ApJ 580 171),,,010/010591/010591855/dv/kplr010591855-20160209194854_dvr.pdf,010/010591/010591855/dv/kplr010591855-001-20160209194854_dvs.pdf,4313,86,-77,4.662,0.006,-0.042,0.36,0.1,-0.2,0.65,0.038,-0.014,0.731,0.018,-0.038,,,,q1_q17_dr25_stellar,288.41653,47.878731,15.571,16.894,15.595,15.003,14.689,13.513,12.858,12.704,0.007,19.227845,2.80E-05,47.8789,0.00026,2.76,1,0.62,0.93,-0.00045,0.00019,-9.00E-05,0.00018,0.49,0.49,0.1,0.25,0.5,0.5,0.75,0.55,0.24,0.23,0.79,0.56
2349,10122538,K02926.01,Kepler-1388 b,CONFIRMED,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.2854718,9.25E-05,-9.25E-05,131.90073,0.00867,-0.00867,2454964.901,0.00867,-0.00867,0,,,,,,0.291,0.175,-0.291,2.996,0.107,-0.107,,,,1620,74.1,-74.1,0.035947,0.00137,-0.0016,3.78957,0.8777,-1.14099,LS+MCMC,2.21,0.14,-0.1,0.0882,,,89.46,,,434,,,8.39,1.77,-1.41,31.15,7.2,-7.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1023,0.6504,q1_q17_dr25_koi,6.359875,16.71722,23.8,5,40,2,q1_q17_dr25_tce,1.00E+24,0.4057,Mandel and Agol (2002 ApJ 580 171),,,010/010122/010122538/dv/kplr010122538-20160209194854_dvr.pdf,010/010122/010122538/dv/kplr010122538-002-20160209194854_dvs.pdf,3891,70,-86,4.718,0.018,-0.042,0.21,0.15,-0.15,0.564,0.035,-0.026,0.605,0.025,-0.034,,,,q1_q17_dr25_stellar,283.33606,47.174541,16.279,17.65,16.299,15.691,15.389,14.222,13.516,13.343,0.807,18.889072,1.40E-05,47.17453,0.00015,0.07,0.52,-0.03,0.55,-0.00035,0.00094,-0.0002,0.0011,-0.12,0.23,-0.1,0.19,0.16,0.22,-0.41,0.23,-0.25,0.19,0.48,0.22
2350,10122538,K02926.02,Kepler-1388 c,CONFIRMED,Done,8/16/18,CANDIDATE,0.976,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.53609368,3.15E-05,-3.15E-05,131.88286,0.00651,-0.00651,2454964.883,0.00651,-0.00651,0,,,,,,0.791,0.124,-0.563,2.2942,0.0904,-0.0904,,,,1220,61.6,-61.6,0.035793,0.00633,-0.00474,1.16751,3.29434,-0.81164,LS+MCMC,2.2,0.14,-0.1,0.0519,,,86.33,,,566,,,24.23,5.12,-4.07,12.37,5.8,-5.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1023,0.6504,q1_q17_dr25_koi,4.9750314,17.191265,22.6,5,88,1,q1_q17_dr25_tce,1.00E+24,0.8853,Mandel and Agol (2002 ApJ 580 171),,,010/010122/010122538/dv/kplr010122538-20160209194854_dvr.pdf,010/010122/010122538/dv/kplr010122538-001-20160209194854_dvs.pdf,3891,70,-86,4.718,0.018,-0.042,0.21,0.15,-0.15,0.564,0.035,-0.026,0.605,0.025,-0.034,,,,q1_q17_dr25_stellar,283.33606,47.174541,16.279,17.65,16.299,15.691,15.389,14.222,13.516,13.343,0.015,18.889066,1.60E-05,47.17421,0.00017,-0.15,0.57,-1.19,0.6,1.00E-05,0.00072,0.00121,0.00079,-0.3,0.45,-0.13,0.17,0.33,0.44,-0.5,0.41,-0.19,0.14,0.54,0.39
2398,9837661,K02715.01,Kepler-1321 b,CONFIRMED,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.12827427,2.07E-05,-2.07E-05,139.54417,0.00201,-0.00201,2454972.544,0.00201,-0.00201,0,,,,,,0.594,0.24,-0.388,2.6118,0.0592,-0.0592,,,,6060,103,-103,0.073529,0.00968,-0.00389,3.77092,3.08525,-0.05147,LS+MCMC,4.04,0.24,-0.45,0.0781,,,88.83,,,408,,,6.52,1.47,-1.86,29.1,11.9,-11.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2107,0.5308,q1_q17_dr25_koi,14.222022,55.062897,65.6,3,58,1,q1_q17_dr25_tce,1.00E+26,0.7763,Mandel and Agol (2002 ApJ 580 171),,,009/009837/009837661/dv/kplr009837661-20160209194854_dvr.pdf,009/009837/009837661/dv/kplr009837661-001-20160209194854_dvs.pdf,3640,81,-90,4.744,0.056,-0.024,0.21,0.15,-0.15,0.503,0.03,-0.056,0.513,0.036,-0.054,,,,q1_q17_dr25_stellar,294.52859,46.640968,16.835,18.015,16.902,16.33,16.04,14.832,14.224,13.884,0,19.6352433,4.30E-06,46.641238,5.90E-05,0.12,0.16,0.97,0.21,0.0029,0.002,0.0042,0.0029,-0.14,0.2,-0.084,0.091,0.16,0.18,-0.15,0.13,-0.03,0.11,0.16,0.12
2408,6679295,K02862.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0.993,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,24.5752524,0.000178,-0.000178,144.18324,0.00649,-0.00649,2454977.183,0.00649,-0.00649,0,,,,,,0.489,0.466,-0.288,2.258,0.145,-0.145,,,,1000,81.2,-81.2,0.029364,0.000904,-0.00211,13.37272,9.41621,-2.94452,LS+MCMC,1.64,0.09,-0.11,0.1351,,,89.63,,,316,,,2.35,0.49,-0.48,75.3,26.5,-26.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2964,0.4262,q1_q17_dr25_koi,5.2338805,12.88293,12.1,1,45,1,q1_q17_dr25_tce,1.11E+28,0.1417,Mandel and Agol (2002 ApJ 580 171),,,006/006679/006679295/dv/kplr006679295-20160209194854_dvr.pdf,006/006679/006679295/dv/kplr006679295-001-20160209194854_dvs.pdf,3678,73,-80,4.755,0.028,-0.032,0.26,0.15,-0.15,0.512,0.029,-0.035,0.545,0.024,-0.041,,,,q1_q17_dr25_stellar,287.94861,42.156139,15.907,17.355,16.031,15.286,14.872,13.656,12.976,12.762,0,19.196632,1.70E-05,42.15624,0.00014,2.33,0.7,0.36,0.51,-0.00034,0.00079,-0.00125,0.00064,-3.5,1.1,3.16,0.81,4.8,1.3,0.74,0.74,-0.44,0.47,0.86,0.8
2414,9837661,K02715.02,Kepler-1321 c,CONFIRMED,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.226496196,5.32E-06,-5.32E-06,133.37195,0.00258,-0.00258,2454966.372,0.00258,-0.00258,0,,,,,,0.048,0.396,-0.048,1.7073,0.0513,-0.0513,,,,1840,59.7,-59.7,0.038292,0.00166,-0.000642,4.23146,0.40151,-1.38394,LS+MCMC,2.1,0.13,-0.23,0.0267,,,89.73,,,697,,,55.76,12.61,-15.92,10.35,0.982,-0.982,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2107,0.5308,q1_q17_dr25_koi,5.6208835,31.130331,36,3,274,2,q1_q17_dr25_tce,1.00E+26,0.267,Mandel and Agol (2002 ApJ 580 171),,,009/009837/009837661/dv/kplr009837661-20160209194854_dvr.pdf,009/009837/009837661/dv/kplr009837661-002-20160209194854_dvs.pdf,3640,81,-90,4.744,0.056,-0.024,0.21,0.15,-0.15,0.503,0.03,-0.056,0.513,0.036,-0.054,,,,q1_q17_dr25_stellar,294.52859,46.640968,16.835,18.015,16.902,16.33,16.04,14.832,14.224,13.884,0,19.6352648,8.00E-06,46.64112,0.00011,0.92,0.3,0.54,0.38,-0.0006,0.00065,0.00203,0.00087,-0.18,0.33,-0.383,0.097,0.42,0.19,-0.03,0.31,-0.27,0.12,0.27,0.15
2415,9837661,K02715.03,,CANDIDATE,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.72084599,3.62E-05,-3.62E-05,134.66576,0.00616,-0.00616,2454967.666,0.00616,-0.00616,0,,,,,,0.166,0.305,-0.166,2.744,0.137,-0.137,,,,1320,73,-73,0.032418,0.00173,-0.00111,2.47495,0.44106,-0.92847,LS+MCMC,1.78,0.11,-0.2,0.0501,,,89.41,,,509,,,15.84,3.58,-4.52,16.24,2.9,-2.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2107,0.5308,q1_q17_dr25_koi,3.873407,15.0563755,20.5,3,94,3,q1_q17_dr25_tce,1.00E+26,0.8079,Mandel and Agol (2002 ApJ 580 171),,,009/009837/009837661/dv/kplr009837661-20160209194854_dvr.pdf,009/009837/009837661/dv/kplr009837661-003-20160209194854_dvs.pdf,3640,81,-90,4.744,0.056,-0.024,0.21,0.15,-0.15,0.503,0.03,-0.056,0.513,0.036,-0.054,,,,q1_q17_dr25_stellar,294.52859,46.640968,16.835,18.015,16.902,16.33,16.04,14.832,14.224,13.884,0.173,19.635248,1.50E-05,46.64127,0.00019,0.29,0.54,1.07,0.7,0.00039,0.00075,0.00076,0.00099,-0.01,0.13,0.1,2.2,0.1,2.1,-0.15,0.22,0.5,1.3,0.5,1.2
2630,6186964,K02839.01,Kepler-1366 b,CONFIRMED,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.164570593,6.42E-06,-6.42E-06,131.83142,0.00278,-0.00278,2454964.831,0.00278,-0.00278,0,,,,,,0.338,0.101,-0.338,1.2862,0.0719,-0.0719,,,,525,32.2,-32.2,0.02106,0.000754,-0.000967,7.7069,1.63522,-3.26312,LS+MCMC,1.27,0.07,-0.06,0.0273,,,88.44,,,783,,,88.91,17.2,-15.49,12.4,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.188,0.5516,q1_q17_dr25_koi,3.0710435,15.46778,19.8,1,384,1,q1_q17_dr25_tce,1.01E+28,0.446,Mandel and Agol (2002 ApJ 580 171),,,006/006186/006186964/dv/kplr006186964-20160209194854_dvr.pdf,006/006186/006186964/dv/kplr006186964-001-20160209194854_dvs.pdf,3941,71,-78,4.713,0.025,-0.028,-0.04,0.15,-0.15,0.554,0.03,-0.03,0.578,0.026,-0.038,,,,q1_q17_dr25_stellar,285.06491,41.554871,15.877,17.227,15.94,15.298,14.977,13.772,13.099,12.961,0.001,19.004315,1.90E-05,41.55518,0.00016,-0.53,0.75,1.11,0.58,-0.00084,0.00036,-0.00029,0.00028,0.55,0.25,-0.23,0.2,0.6,0.28,-0.16,0.22,-0.4,0.3,0.43,0.29
2660,3642335,K03010.01,Kepler-1410 b,CONFIRMED,Done,8/16/18,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,60.8660974,0.00065,-0.00065,179.28674,0.00787,-0.00787,2455012.287,0.00787,-0.00787,0,,,,,,0.004,0.463,-0.004,4.397,0.238,-0.238,,,,714,53.7,-53.7,0.024307,0.00127,-0.00111,6.48899,0.04423,-3.57545,LS+MCMC,1.39,0.07,-0.1,0.2465,,,90,,,244,,,0.84,0.17,-0.16,108.315,0.738,-0.738,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3037,0.4224,q1_q17_dr25_koi,3.7375264,12.681502,15.4,1,23,1,q1_q17_dr25_tce,1.11E+30,0.9058,Mandel and Agol (2002 ApJ 580 171),,,003/003642/003642335/dv/kplr003642335-20160209194854_dvr.pdf,003/003642/003642335/dv/kplr003642335-001-20160209194854_dvs.pdf,3808,69,-76,4.734,0.033,-0.027,-0.02,0.15,-0.15,0.522,0.028,-0.035,0.539,0.03,-0.037,,,,q1_q17_dr25_stellar,290.51019,38.743542,15.757,17.121,15.759,15.173,14.829,13.586,12.906,12.767,0.052,19.367387,2.50E-05,38.74388,0.00024,1.7,1,1.21,0.86,-0.00096,0.00079,-0.00052,0.00066,-0.25,0.5,-0.56,0.73,0.62,0.79,0.51,0.48,-0.21,0.37,0.55,0.47
2684,6609270,K03090.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0.614,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,3.82223397,2.23E-05,-2.23E-05,132.14965,0.00593,-0.00593,2454965.15,0.00593,-0.00593,0,,,,,,0.725,0.215,-0.513,1.924,0.118,-0.118,,,,363,26.2,-26.2,0.018736,0.0057,-0.00159,1.67701,3.28102,-1.46366,LS+MCMC,1.05,0.06,-0.07,0.0385,,,86.19,,,601,,,30.84,6.44,-6.13,10.9,5.3,-5.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2575,0.4768,q1_q17_dr25_koi,3.181085,14.09941,15.9,2,258,1,q1_q17_dr25_tce,1.11E+27,0.0231,Mandel and Agol (2002 ApJ 580 171),,,006/006609/006609270/dv/kplr006609270-20160209194854_dvr.pdf,006/006609/006609270/dv/kplr006609270-001-20160209194854_dvs.pdf,3729,75,-67,4.733,0.039,-0.021,0.06,0.15,-0.15,0.514,0.029,-0.037,0.52,0.037,-0.03,,,,q1_q17_dr25_stellar,292.73764,42.014832,15.665,17.064,15.741,15.066,14.736,13.463,12.79,12.677,0,19.5158125,6.50E-06,42.01375,0.00012,-1.21,0.26,-3.88,0.44,-0.000171,0.0001,-0.00029,0.00017,,,,,,,0.1,0.33,-0.05,0.4,0.11,0.35
2714,7603200,K00314.01,Kepler-138 c,CONFIRMED,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,13.78109471,1.03E-05,-1.03E-05,177.852785,0.00057,-0.00057,2455010.853,0.00057,-0.00057,0,,,,,,0.545,0.08,-0.406,2.3188,0.0267,-0.0267,,,,756,7.8,-7.8,0.025926,0.0022,-0.000732,6.11908,3.79996,-0.85389,LS+MCMC,1.42,0.09,-0.13,0.0896,,,89.21,,,402,,,6.17,1.39,-1.55,39.5,12.3,-12.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3719,0.3402,q1_q17_dr25_koi,22.382406,112.699356,112.8,3,98,1,q1_q17_dr25_tce,1.11E+31,0.1373,Mandel and Agol (2002 ApJ 580 171),,,007/007603/007603200/dv/kplr007603200-20160209194854_dvr.pdf,007/007603/007603200/dv/kplr007603200-001-20160209194854_dvs.pdf,3846,77,-84,4.738,0.052,-0.024,-0.24,0.15,-0.15,0.503,0.032,-0.048,0.505,0.036,-0.04,,,,q1_q17_dr25_stellar,290.3815,43.292988,12.925,14.014,12.893,12.457,,10.293,9.68,9.506,0.058,19.3587685,2.60E-06,43.293033,2.70E-05,0.04,0.1,0.162,0.098,-8.10E-05,7.60E-05,6.70E-05,7.40E-05,-0.024,0.085,-0.05,0.11,0.06,0.1,-0.187,0.09,0.12,0.12,0.22,0.11
2715,7603200,K00314.02,Kepler-138 d,CONFIRMED,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,23.08902241,2.41E-05,-2.41E-05,171.007634,0.000811,-0.000811,2455004.008,0.000811,-0.000811,0,,,,,,0.32,0.1,-0.32,1.7012,0.0301,-0.0301,,,,598,11.7,-11.7,0.022578,0.000327,-0.000471,36.24543,7.28633,-7.44004,LS+MCMC,1.24,0.08,-0.12,0.1264,,,89.82,,,338,,,3.1,0.7,-0.78,100.7,20.2,-20.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3719,0.3402,q1_q17_dr25_koi,14.174405,59.542366,57.4,3,55,2,q1_q17_dr25_tce,1.11E+31,0.9996,Mandel and Agol (2002 ApJ 580 171),,,007/007603/007603200/dv/kplr007603200-20160209194854_dvr.pdf,007/007603/007603200/dv/kplr007603200-002-20160209194854_dvs.pdf,3846,77,-84,4.738,0.052,-0.024,-0.24,0.15,-0.15,0.503,0.032,-0.048,0.505,0.036,-0.04,,,,q1_q17_dr25_stellar,290.3815,43.292988,12.925,14.014,12.893,12.457,,10.293,9.68,9.506,0.352,19.3587643,5.10E-06,43.293021,5.30E-05,-0.13,0.2,0.12,0.19,3.00E-05,0.00013,8.00E-05,0.00012,0.05,0.15,-0.11,0.13,0.12,0.12,-0.1,0.14,0.04,0.1,0.11,0.13
2733,7603200,K00314.03,Kepler-138 b,CONFIRMED,Done,8/16/18,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.31282204,3.01E-05,-3.01E-05,133.53528,0.0024,-0.0024,2454966.535,0.0024,-0.0024,0,,,,,,0.061,0.365,-0.061,2.0138,0.0694,-0.0694,,,,138,6.9,-6.9,0.010729,0.000425,-0.000316,10.93896,0.56083,-4.41272,LS+MCMC,0.59,0.04,-0.06,0.0739,,,89.91,,,443,,,9.07,2.04,-2.27,39.47,2,-2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3719,0.3402,q1_q17_dr25_koi,3.944566,14.309023,22,3,122,3,q1_q17_dr25_tce,1.11E+31,0.5698,Mandel and Agol (2002 ApJ 580 171),,,007/007603/007603200/dv/kplr007603200-20160209194854_dvr.pdf,007/007603/007603200/dv/kplr007603200-003-20160209194854_dvs.pdf,3846,77,-84,4.738,0.052,-0.024,-0.24,0.15,-0.15,0.503,0.032,-0.048,0.505,0.036,-0.04,,,,q1_q17_dr25_stellar,290.3815,43.292988,12.925,14.014,12.893,12.457,,10.293,9.68,9.506,0.244,19.358753,1.70E-05,43.29318,0.00017,-0.57,0.65,0.67,0.62,5.40E-05,7.10E-05,-4.50E-05,6.80E-05,0.03,0.37,0.04,0.56,0.05,0.4,-0.09,0.35,0.22,0.58,0.23,0.59
2769,2973386,K03034.01,,CANDIDATE,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,31.0209175,0.00019,-0.00019,138.01479,0.00448,-0.00448,2454971.015,0.00448,-0.00448,0,,,,,,0.881,0.051,-0.607,2.012,0.13,-0.13,,,,860,67.9,-67.9,0.031742,0.000518,-0.00587,4.98258,38.9004,-3.14437,LS+MCMC,1.66,0.12,-0.17,0.1522,,,89.2,,,291,,,1.7,0.4,-0.45,63.3,30.9,-30.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.4064,0.2898,q1_q17_dr25_koi,4.6351023,11.925482,15.1,1,42,1,q1_q17_dr25_tce,1.11E+31,0.0489,Mandel and Agol (2002 ApJ 580 171),,,002/002973/002973386/dv/kplr002973386-20160209194854_dvr.pdf,002/002973/002973386/dv/kplr002973386-001-20160209194854_dvs.pdf,3720,73,-81,4.764,0.054,-0.031,-0.1,0.15,-0.15,0.48,0.033,-0.05,0.488,0.039,-0.044,,,,q1_q17_dr25_stellar,286.98013,38.165218,15.572,16.951,15.585,14.981,14.629,13.452,12.774,12.609,0,19.132012,2.00E-05,38.16572,0.00027,0.11,0.85,1.78,0.97,-0.00032,0.00078,-0.00183,0.0009,0.26,0.4,0.3,0.4,0.4,0.4,0.24,0.4,0.57,0.4,0.62,0.4
2793,5551672,K03119.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0.013,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.184437698,6.44E-06,-6.44E-06,133.67492,0.00291,-0.00291,2454966.675,0.00291,-0.00291,0,,,,,,0.035,0.447,-0.035,1.0422,0.0793,-0.0793,,,,1550,98.3,-98.3,0.034479,0.00277,-0.00111,18.01965,3.5549,-8.83472,LS+MCMC,0.94,0.15,-0.11,0.0204,,,89.88,,,529,,,18.41,8.36,-4.99,16.56,3.3,-3.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.4085,0.3004,q1_q17_dr25_koi,3.6908681,16.269663,19.7,1,351,1,q1_q17_dr25_tce,1.11E+26,0.8498,Mandel and Agol (2002 ApJ 580 171),,,005/005551/005551672/dv/kplr005551672-20160209194854_dvr.pdf,005/005551/005551672/dv/kplr005551672-001-20160209194854_dvs.pdf,3421,67,-51,5.014,0.045,-0.045,-0.34,0.15,-0.1,0.25,0.04,-0.03,0.236,0.052,-0.032,,,,q1_q17_dr25_stellar,296.58719,40.722988,16.946,18.695,17.254,16.196,15.684,14.377,13.838,13.539,,19.772452,1.80E-05,40.72251,0.00016,-1.15,0.75,-1.73,0.59,0.0001,0.0012,,,0.21,0.14,0.38,0.19,0.44,0.2,-0.88,0.22,-1.56,0.19,1.8,0.2
2858,5978170,K03140.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0.968,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,5.68879083,3.89E-05,-3.89E-05,131.6672,0.00547,-0.00547,2454964.667,0.00547,-0.00547,0,,,,,,0.39,0.062,-0.39,2.55,0.16,-0.16,,,,242,20.2,-20.2,0.014153,0.000619,-0.000923,2.38088,0.80901,-1.02126,LS+MCMC,0.99,0.05,-0.09,0.0536,,,88.6,,,645,,,40.88,10.5,-11.16,15.97,5.4,-5.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0718,0.6834,q1_q17_dr25_koi,3.2236738,11.297448,13.8,1,235,1,q1_q17_dr25_tce,1.11E+31,0.2749,Mandel and Agol (2002 ApJ 580 171),,,005/005978/005978170/dv/kplr005978170-20160209194854_dvr.pdf,005/005978/005978170/dv/kplr005978170-001-20160209194854_dvs.pdf,4234,128,-141,4.63,0.049,-0.021,-0.02,0.3,-0.3,0.639,0.036,-0.056,0.636,0.056,-0.056,,,,q1_q17_dr25_stellar,296.61725,41.281189,15.561,16.825,15.566,15.019,14.695,13.523,12.886,12.775,0.308,19.774454,2.40E-05,41.2811,0.00022,-1.17,0.97,-0.34,0.79,-0.00013,0.00021,0.00011,0.00017,-0.14,0.86,0.8,0.72,0.81,0.73,-0.2,1.5,0.32,0.46,0.36,0.99
2877,5688790,K03144.01,Kepler-1439 b,CONFIRMED,Done,8/16/18,CANDIDATE,0.858,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,8.07394097,4.85E-05,-4.85E-05,540.04161,0.00487,-0.00487,2455373.042,0.00487,-0.00487,0,,,,,,0.928,0.011,-0.645,2.455,0.111,-0.111,,,,1060,77.7,-77.7,0.03663,0.0016,-0.00795,0.46114,7.99407,-0.0039,LS+MCMC,1.59,0.2,-0.19,0.0594,,,85.44,,,420,,,7.33,2.67,-2.18,11.67,5.8,-5.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.4418,0.2405,q1_q17_dr25_koi,3.6254547,11.735358,16,1,51,1,q1_q17_dr25_tce,1.00E+26,0.8088,Mandel and Agol (2002 ApJ 580 171),,,005/005688/005688790/dv/kplr005688790-20160209194854_dvr.pdf,005/005688/005688790/dv/kplr005688790-001-20160209194854_dvs.pdf,3675,73,-82,4.869,0.049,-0.055,-0.32,0.15,-0.15,0.398,0.049,-0.049,0.428,0.042,-0.063,,,,q1_q17_dr25_stellar,285.73981,40.980049,16.109,17.81,16.426,15.38,14.858,13.577,12.953,12.744,0.023,19.049275,2.80E-05,40.98013,0.00028,-1.9,1.1,0.28,1,0.0015,0.0012,-0.0009,0.0011,-0.45,0.25,-0.38,0.36,0.59,0.27,-0.83,0.3,-1.06,0.33,1.34,0.39
